rgi_id,period,PDD,area,icecap,lat,lon,prcp_01,prcp_02,prcp_03,prcp_04,prcp_05,prcp_06,prcp_07,prcp_08,prcp_09,prcp_10,prcp_11,prcp_12,rain,slope,snow,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,zmax,zmed,zmin,dmdtda,err_dmdtda,target_id
RGI60-08.00444,2000-2010,60.874291272068014,1.575,0.0,66.465,13.579000000000002,229.60560300000003,255.2064375,253.769122,248.87997239999999,190.00555100000003,153.8230725,120.8394691,129.6799923,123.4086276,118.592534,164.5980595,271.34849399999996,1703.7763599999998,10.8,555.98052,4.710296203136444,1.6806668176651005,-0.7619264945983885,-0.8004449234008787,-2.1237776384353637,-1.4441480979919432,2.6291851415634158,6.340666879653931,9.801778091430663,13.046223606109617,12.49474140548706,8.685111249923706,1238.0,1072.0,845.0,-0.9511,0.3457,886.0
RGI60-08.00444,2010-2020,60.980847282314286,1.575,0.0,66.465,13.579000000000002,256.241893,204.50830839999998,272.67444,175.16674849999998,172.2193237,194.180418,157.3296325,102.08670299999999,134.068288,115.25359599999999,153.78188110000002,203.8024222,1641.78151,10.8,499.53217789999997,4.70696293258667,1.7884446516036987,-0.8274819717407222,-2.401556025505066,-1.9371109828948974,-0.9397037134170529,2.166962911128998,6.470666922569275,9.451778091430663,12.766223682403565,12.329185737609862,9.398444761276245,1238.0,1072.0,845.0,-0.7237,0.3136,887.0
RGI60-08.00445,2000-2010,54.58133488631249,0.785,0.0,67.265,15.977,117.61859910000001,114.2385156,124.0788534,118.87491990000001,103.9703154,77.5435894,62.708675400000004,77.6518456,81.13056259999999,88.3161288,90.1858929,139.9034672,675.456118,9.6,520.765267,3.2391111080646517,-1.4442219133377072,-4.580889093399048,-5.540889417648314,-6.302000391006469,-4.401999008178711,0.8935551290512087,5.496888685703278,10.150222909927368,13.639110744476318,12.690223682403566,8.082444561004639,1492.0,1387.0,1285.0,-0.3821,0.3009,888.0
RGI60-08.00445,2010-2020,55.23980165224076,0.785,0.0,67.265,15.977,125.6938735,97.4669479,126.4941253,86.22685735,88.27860573000001,111.04571920000001,77.948025,57.794039299999994,85.9284279,86.3678889,83.8840567,83.6900237,621.863332,9.6,488.955241,3.202444464445114,-1.1808886165618895,-4.644222461700439,-7.267555963516235,-6.168666898727417,-3.878665744781494,0.7235551004409791,5.87022195506096,9.816889560699464,13.452444065093996,12.523556983947755,9.022444761276246,1492.0,1387.0,1285.0,-0.0955,0.2837,889.0
RGI60-08.00446,2000-2010,38.385556002736095,4.141,0.0,69.688,20.144,76.0842308,68.169437,75.42116530000001,73.7927682,71.8821283,55.00186599999999,53.80565360000001,62.736670000000004,59.588035000000005,72.0457261,72.0816808,82.2361764,435.458025,13.8,387.387527,1.4733333909511566,-2.5111110782623287,-4.9566662406921385,-5.889999589920043,-6.794444141387939,-5.784444150924682,-1.3766666269302366,2.9355556005239487,7.101111736297608,10.924444046020508,9.925555791854858,5.7333331489563,1199.0,841.0,559.0,-0.9644999999999999,0.2743,890.0
RGI60-08.00446,2010-2020,39.54577857327462,4.141,0.0,69.688,20.144,77.7417489,68.36085419999999,94.04791270000001,63.7746707,67.4041283,77.2441949,54.0955563,51.841310299999996,72.0018516,68.2606716,65.2719107,57.76205230000001,418.500819,13.8,399.30605099999997,1.4166667723655701,-2.014444360733032,-4.83666630744934,-7.276666316986083,-6.557777462005615,-5.224444065093993,-1.2666667318344116,3.525555738210678,6.921111764907837,10.78111065864563,9.805555953979493,6.823333206176758,1199.0,841.0,559.0,-1.313,0.2713,891.0
RGI60-08.00447,2000-2010,61.054665659427656,0.622,0.0,65.407,13.238,163.83202599999998,175.336283,181.530973,188.68684000000002,134.93468149999998,118.64760879999999,77.493079,76.4589258,79.6381262,96.00331270000001,124.84201399999999,175.890483,965.6850129999999,11.2,627.609315,4.374222151756287,0.9697776718139648,-1.8457782344818114,-2.177999861717224,-3.2091103153228757,-1.9724438505172728,2.5131112856864926,6.589777891159057,10.495332233428956,13.536444656372073,12.977555076599122,8.828666774749758,1163.0,1096.0,790.0,-0.24420000000000003,0.2856,892.0
RGI60-08.00447,2010-2020,60.92566563558579,0.622,0.0,65.407,13.238,171.625548,140.274854,200.22026060000002,138.3687945,124.24271840000002,138.0909594,93.53468899999999,66.9486059,89.6831681,90.2536705,113.948189,156.4462533,1026.4249009999999,11.2,497.21279450000003,4.380888835906982,0.9764443082809449,-2.0891115980148314,-3.784666450500488,-3.1657770233154294,-1.509110625267029,2.016444615840912,6.616444460868836,10.191998855590821,13.36644477081299,12.780888359069824,9.465333406448364,1163.0,1096.0,790.0,-0.7468,0.3952,893.0
RGI60-08.00448,2000-2010,52.49222115170956,0.403,0.0,65.936,14.181000000000001,152.880332,173.55401799999999,177.5551565,183.980329,133.112843,112.06402800000001,73.9432548,81.3072961,83.8066027,91.76297380000001,122.45749029999999,170.19978,811.211861,25.7,745.412269,3.2377778571844105,-0.9077776241302489,-3.882222347259521,-4.366668252944946,-5.0788900184631345,-3.666666345596313,1.2044443440437318,5.382222254276276,9.647777767181399,12.875554199218751,11.919999427795412,7.733334107398987,1402.0,1166.0,983.0,-0.3772,0.3621,894.0
RGI60-08.00448,2010-2020,52.26433198046685,0.403,0.0,65.936,14.181000000000001,165.529468,138.16889450000002,196.7297785,132.0817221,123.91623829999999,134.38128360000002,93.360634,68.1960935,93.0219731,85.8560057,111.95951769999999,142.27267669999998,790.822449,25.7,694.65182,3.2244444978237157,-0.8444443273544311,-4.012222294807434,-6.0833349037170406,-4.975556688308716,-3.166666226387024,0.7311110210418702,5.502222294807434,9.317777652740478,12.65888750076294,11.806666011810304,8.440000696182251,1402.0,1166.0,983.0,-0.4431,0.3663,895.0
